Sentence Number,Word,Label
2853,an,O
2853,ancient,O
2853,book,O
2853,filled,O
2853,with,O
2853,forgotten,O
2853,wisdom,O
2853,Having,O
2853,learned,O
2853,an,O
2853,important,O
2853,lesson,O
2853,the,O
2853,horse,B-ANIMAL
2853,shared,O
2853,its,O
2853,story,O
2853,with,O
2853,others,O
2854,A,O
2854,curious,O
2854,butterfly,B-ANIMAL
2854,stumbled,O
2854,upon,O
2854,a,O
2854,hidden,O
2854,cave,O
2854,A,O
2854,magical,O
2854,pond,O
2854,reflected,O
2854,the,O
2854,butterfly's,O
2854,deepest,O
2854,dreams,O
2854,At,O
2854,last,O
2854,the,O
2854,butterfly,B-ANIMAL
2854,found,O
2854,what,O
2854,it,O
2854,had,O
2854,been,O
2854,searching,O
2854,for,O
2854,all,O
2854,along,O
2855,A,O
2855,curious,O
2855,elephant,B-ANIMAL
2855,stumbled,O
2855,upon,O
2855,a,O
2855,hidden,O
2855,cave,O
2855,It,O
2855,met,O
2855,a,O
2855,wise,O
2855,old,O
2855,elephant,B-ANIMAL
2855,who,O
2855,shared,O
2855,a,O
2855,mysterious,O
2855,riddle,O
2855,It,O
2855,returned,O
2855,home,O
2855,wiser,O
2855,and,O
2855,braver,O
2855,than,O
2855,before,O
2856,Under,O
2856,the,O
2856,bright,O
2856,moon,O
2856,a,O
2856,cat,B-ANIMAL
2856,felt,O
2856,a,O
2856,strange,O
2856,pull,O
2856,towards,O
2856,the,O
2856,river,O
2856,The,O
2856,cat,B-ANIMAL
2856,found,O
2856,a,O
2856,map,O
2856,leading,O
2856,to,O
2856,a,O
2856,legendary,O
2856,treasure,O
2856,A,O
2856,newfound,O
2856,friendship,O
2856,made,O
2856,the,O
2856,adventure,O
2856,truly,O
2856,special,O
2857,Once,O
2857,upon,O
2857,a,O
2857,time,O
2857,a,O
2857,sheep,B-ANIMAL
2857,wandered,O
2857,into,O
2857,a,O
2857,mysterious,O
2857,forest,O
2857,It,O
2857,met,O
2857,a,O
2857,wise,O
2857,old,O
2857,sheep,B-ANIMAL
2857,who,O
2857,shared,O
2857,a,O
2857,mysterious,O
2857,riddle,O
2857,The,O
2857,journey,O
2857,changed,O
2857,the,O
2857,sheep,B-ANIMAL
2857,forever,O
2857,filling,O
2857,its,O
2857,heart,O
2857,with,O
2857,joy,O
2858,One,O
2858,evening,O
2858,a,O
2858,chicken,B-ANIMAL
2858,found,O
2858,itself,O
2858,in,O
2858,an,O
2858,enchanted,O
2858,garden,O
2858,It,O
2858,had,O
2858,to,O
2858,solve,O
2858,a,O
2858,puzzle,O
2858,to,O
2858,continue,O
2858,its,O
2858,journey,O
2858,Having,O
2858,learned,O
2858,an,O
2858,important,O
2858,lesson,O
2858,the,O
2858,chicken,B-ANIMAL
2858,shared,O
2858,its,O
2858,story,O
2858,with,O
2858,others,O
2859,Once,O
2859,upon,O
2859,a,O
2859,time,O
2859,a,O
2859,cow,B-ANIMAL
2859,wandered,O
2859,into,O
2859,a,O
2859,mysterious,O
2859,forest,O
2859,It,O
2859,had,O
2859,to,O
2859,solve,O
2859,a,O
2859,puzzle,O
2859,to,O
2859,continue,O
2859,its,O
2859,journey,O
2859,The,O
2859,enchanted,O
2859,land,O
2859,bid,O
2859,the,O
2859,cow,B-ANIMAL
2859,farewell,O
2859,as,O
2859,it,O
2859,continued,O
2859,its,O
2859,journey,O
2860,A,O
2860,butterfly,B-ANIMAL
2860,in,O
2860,the,O
2860,desert,O
2860,uncovered,O
2860,a,O
2860,long-lost,O
2860,relic,O
2860,A,O
2860,sudden,O
2860,storm,O
2860,forced,O
2860,it,O
2860,to,O
2860,seek,O
2860,shelter,O
2860,in,O
2860,a,O
2860,hidden,O
2860,cavern,O
2860,The,O
2860,journey,O
2860,changed,O
2860,the,O
2860,butterfly,B-ANIMAL
2860,forever,O
2860,filling,O
2860,its,O
2860,heart,O
2860,with,O
2860,joy,O
2861,Once,O
2861,upon,O
2861,a,O
2861,time,O
2861,a,O
2861,sheep,B-ANIMAL
2861,wandered,O
2861,into,O
2861,a,O
2861,mysterious,O
2861,forest,O
2861,It,O
2861,met,O
2861,a,O
2861,wise,O
2861,old,O
2861,sheep,B-ANIMAL
2861,who,O
2861,shared,O
2861,a,O
2861,mysterious,O
2861,riddle,O
2861,A,O
2861,newfound,O
2861,friendship,O
2861,made,O
2861,the,O
2861,adventure,O
2861,truly,O
2861,special,O
2862,Once,O
2862,upon,O
2862,a,O
2862,time,O
2862,a,O
2862,cat,B-ANIMAL
2862,wandered,O
2862,into,O
2862,a,O
2862,mysterious,O
2862,forest,O
2862,A,O
2862,sudden,O
2862,storm,O
2862,forced,O
2862,it,O
2862,to,O
2862,seek,O
2862,shelter,O
2862,in,O
2862,a,O
2862,hidden,O
2862,cavern,O
2862,At,O
2862,last,O
2862,the,O
2862,cat,B-ANIMAL
2862,found,O
2862,what,O
2862,it,O
2862,had,O
2862,been,O
2862,searching,O
2862,for,O
2862,all,O
2862,along,O
2863,Long,O
2863,ago,O
2863,a,O
2863,horse,B-ANIMAL
2863,set,O
2863,off,O
2863,on,O
2863,a,O
2863,grand,O
2863,adventure,O
2863,A,O
2863,mischievous,O
2863,creature,O
2863,tried,O
2863,to,O
2863,trick,O
2863,the,O
2863,horse,B-ANIMAL
2863,out,O
2863,of,O
2863,its,O
2863,findings,O
2863,As,O
2863,the,O
2863,sun,O
2863,set,O
2863,the,O
2863,horse,B-ANIMAL
2863,smiled,O
2863,knowing,O
2863,its,O
2863,adventure,O
2863,was,O
2863,only,O
2863,the,O
2863,beginning,O
2864,Under,O
2864,the,O
2864,bright,O
2864,moon,O
2864,a,O
2864,spider,B-ANIMAL
2864,felt,O
2864,a,O
2864,strange,O
2864,pull,O
2864,towards,O
2864,the,O
2864,river,O
2864,It,O
2864,met,O
2864,a,O
2864,wise,O
2864,old,O
2864,spider,B-ANIMAL
2864,who,O
2864,shared,O
2864,a,O
2864,mysterious,O
2864,riddle,O
2864,The,O
2864,journey,O
2864,changed,O
2864,the,O
2864,spider,B-ANIMAL
2864,forever,O
2864,filling,O
2864,its,O
2864,heart,O
2864,with,O
2864,joy,O
2865,In,O
2865,a,O
2865,quiet,O
2865,village,O
2865,a,O
2865,elephant,B-ANIMAL
2865,discovered,O
2865,an,O
2865,ancient,O
2865,secret,O
2865,A,O
2865,mischievous,O
2865,creature,O
2865,tried,O
2865,to,O
2865,trick,O
2865,the,O
2865,elephant,B-ANIMAL
2865,out,O
2865,of,O
2865,its,O
2865,findings,O
2865,The,O
2865,elephant,B-ANIMAL
2865,knew,O
2865,it,O
2865,would,O
2865,return,O
2865,one,O
2865,day,O
2865,for,O
2865,another,O
2865,grand,O
2865,adventure,O
2866,One,O
2866,evening,O
2866,a,O
2866,butterfly,B-ANIMAL
2866,found,O
2866,itself,O
2866,in,O
2866,an,O
2866,enchanted,O
2866,garden,O
2866,A,O
2866,magical,O
2866,pond,O
2866,reflected,O
2866,the,O
2866,butterfly's,O
2866,deepest,O
2866,dreams,O
2866,With,O
2866,the,O
2866,mystery,O
2866,solved,O
2866,the,O
2866,butterfly,B-ANIMAL
2866,could,O
2866,finally,O
2866,rest,O
2867,One,O
2867,evening,O
2867,a,O
2867,spider,B-ANIMAL
2867,found,O
2867,itself,O
2867,in,O
2867,an,O
2867,enchanted,O
2867,garden,O
2867,An,O
2867,unexpected,O
2867,friend,O
2867,a,O
2867,talking,O
2867,bird,O
2867,guided,O
2867,the,O
2867,spider,B-ANIMAL
2867,along,O
2867,the,O
2867,way,O
2867,With,O
2867,the,O
2867,mystery,O
2867,solved,O
2867,the,O
2867,spider,B-ANIMAL
2867,could,O
2867,finally,O
2867,rest,O
2868,Long,O
2868,ago,O
2868,a,O
2868,sheep,B-ANIMAL
2868,set,O
2868,off,O
2868,on,O
2868,a,O
2868,grand,O
2868,adventure,O
2868,A,O
2868,mischievous,O
2868,creature,O
2868,tried,O
2868,to,O
2868,trick,O
2868,the,O
2868,sheep,B-ANIMAL
2868,out,O
2868,of,O
2868,its,O
2868,findings,O
2868,The,O
2868,sheep,B-ANIMAL
2868,realized,O
2868,that,O
2868,the,O
2868,real,O
2868,treasure,O
2868,was,O
2868,the,O
2868,memories,O
2868,made,O
2869,A,O
2869,butterfly,B-ANIMAL
2869,in,O
2869,the,O
2869,meadow,O
2869,noticed,O
2869,something,O
2869,glowing,O
2869,in,O
2869,the,O
2869,distance,O
2869,A,O
2869,hidden,O
2869,passage,O
2869,led,O
2869,the,O
2869,butterfly,B-ANIMAL
2869,into,O
2869,a,O
2869,secret,O
2869,underground,O
2869,world,O
2869,As,O
2869,the,O
2869,sun,O
2869,set,O
2869,the,O
2869,butterfly,B-ANIMAL
2869,smiled,O
2869,knowing,O
2869,its,O
2869,adventure,O
2869,was,O
2869,only,O
2869,the,O
2869,beginning,O
2870,A,O
2870,curious,O
2870,dog,B-ANIMAL
2870,stumbled,O
2870,upon,O
2870,a,O
2870,hidden,O
2870,cave,O
2870,The,O
2870,dog,B-ANIMAL
2870,found,O
2870,a,O
2870,map,O
2870,leading,O
2870,to,O
2870,a,O
2870,legendary,O
2870,treasure,O
2870,At,O
2870,last,O
2870,the,O
2870,dog,B-ANIMAL
2870,found,O
2870,what,O
2870,it,O
2870,had,O
2870,been,O
2870,searching,O
2870,for,O
2870,all,O
2870,along,O
2871,One,O
2871,evening,O
2871,a,O
2871,sheep,B-ANIMAL
2871,found,O
2871,itself,O
2871,in,O
2871,an,O
2871,enchanted,O
2871,garden,O
2871,It,O
2871,met,O
2871,a,O
2871,wise,O
2871,old,O
2871,sheep,B-ANIMAL
2871,who,O
2871,shared,O
2871,a,O
2871,mysterious,O
2871,riddle,O
2871,The,O
2871,enchanted,O
2871,land,O
2871,bid,O
2871,the,O
2871,sheep,B-ANIMAL
2871,farewell,O
2871,as,O
2871,it,O
2871,continued,O
2871,its,O
2871,journey,O
2872,Deep,O
2872,in,O
2872,the,O
2872,jungle,O
2872,a,O
2872,spider,B-ANIMAL
2872,heard,O
2872,a,O
2872,strange,O
2872,sound,O
2872,A,O
2872,hidden,O
2872,passage,O
2872,led,O
2872,the,O
2872,spider,B-ANIMAL
2872,into,O
2872,a,O
2872,secret,O
2872,underground,O
2872,world,O
2872,The,O
2872,spider,B-ANIMAL
2872,knew,O
2872,it,O
2872,would,O
2872,return,O
2872,one,O
2872,day,O
2872,for,O
2872,another,O
2872,grand,O
2872,adventure,O
2873,Long,O
2873,ago,O
2873,a,O
2873,squirrel,B-ANIMAL
2873,set,O
2873,off,O
2873,on,O
2873,a,O
2873,grand,O
2873,adventure,O
2873,The,O
2873,path,O
2873,was,O
2873,blocked,O
2873,by,O
2873,a,O
2873,giant,O
2873,boulder,O
2873,but,O
2873,a,O
2873,kind,O
2873,squirrel,B-ANIMAL
2873,helped,O
2873,move,O
2873,it,O
2873,As,O
2873,the,O
2873,sun,O
2873,set,O
2873,the,O
2873,squirrel,B-ANIMAL
2873,smiled,O
2873,knowing,O
2873,its,O
2873,adventure,O
2873,was,O
2873,only,O
2873,the,O
2873,beginning,O
2874,Once,O
2874,upon,O
2874,a,O
2874,time,O
2874,a,O
2874,sheep,B-ANIMAL
2874,wandered,O
2874,into,O
2874,a,O
2874,mysterious,O
2874,forest,O
2874,The,O
2874,sheep,B-ANIMAL
2874,found,O
2874,a,O
2874,map,O
2874,leading,O
2874,to,O
2874,a,O
2874,legendary,O
2874,treasure,O
2874,Having,O
2874,learned,O
2874,an,O
2874,important,O
2874,lesson,O
2874,the,O
2874,sheep,B-ANIMAL
2874,shared,O
2874,its,O
2874,story,O
2874,with,O
2874,others,O
2875,Deep,O
2875,in,O
2875,the,O
2875,jungle,O
2875,a,O
2875,dog,B-ANIMAL
2875,heard,O
2875,a,O
2875,strange,O
2875,sound,O
2875,The,O
2875,dog,B-ANIMAL
2875,discovered,O
2875,an,O
2875,ancient,O
2875,book,O
2875,filled,O
2875,with,O
2875,forgotten,O
2875,wisdom,O
2875,At,O
2875,last,O
2875,the,O
2875,dog,B-ANIMAL
2875,found,O
2875,what,O
2875,it,O
2875,had,O
2875,been,O
2875,searching,O
2875,for,O
2875,all,O
2875,along,O
2876,A,O
2876,chicken,B-ANIMAL
2876,in,O
2876,the,O
2876,meadow,O
2876,noticed,O
2876,something,O
2876,glowing,O
2876,in,O
2876,the,O
2876,distance,O
2876,The,O
2876,path,O
2876,was,O
2876,blocked,O
2876,by,O
2876,a,O
2876,giant,O
2876,boulder,O
2876,but,O
2876,a,O
2876,kind,O
2876,chicken,B-ANIMAL
2876,helped,O
2876,move,O
2876,it,O
2876,It,O
2876,returned,O
2876,home,O
2876,wiser,O
2876,and,O
2876,braver,O
2876,than,O
2876,before,O
2877,Long,O
2877,ago,O
2877,a,O
2877,squirrel,B-ANIMAL
2877,set,O
2877,off,O
2877,on,O
2877,a,O
2877,grand,O
2877,adventure,O
2877,A,O
2877,mischievous,O
2877,creature,O
2877,tried,O
2877,to,O
2877,trick,O
2877,the,O
2877,squirrel,B-ANIMAL
2877,out,O
2877,of,O
2877,its,O
2877,findings,O
2877,The,O
2877,squirrel,B-ANIMAL
2877,realized,O
2877,that,O
2877,the,O
2877,real,O
2877,treasure,O
2877,was,O
2877,the,O
2877,memories,O
2877,made,O
2878,Long,O
2878,ago,O
2878,a,O
2878,cat,B-ANIMAL
2878,set,O
2878,off,O
2878,on,O
2878,a,O
2878,grand,O
2878,adventure,O
2878,An,O
2878,unexpected,O
2878,friend,O
2878,a,O
2878,talking,O
2878,bird,O
2878,guided,O
2878,the,O
2878,cat,B-ANIMAL
2878,along,O
2878,the,O
2878,way,O
2878,The,O
2878,enchanted,O
2878,land,O
2878,bid,O
2878,the,O
2878,cat,B-ANIMAL
2878,farewell,O
2878,as,O
2878,it,O
2878,continued,O
2878,its,O
2878,journey,O
2879,A,O
2879,lonely,O
2879,squirrel,B-ANIMAL
2879,roamed,O
2879,the,O
2879,vast,O
2879,plains,O
2879,in,O
2879,search,O
2879,of,O
2879,something,O
2879,special,O
2879,An,O
2879,unexpected,O
2879,friend,O
2879,a,O
2879,talking,O
2879,bird,O
2879,guided,O
2879,the,O
2879,squirrel,B-ANIMAL
2879,along,O
2879,the,O
2879,way,O
2879,Having,O
2879,learned,O
2879,an,O
2879,important,O
2879,lesson,O
2879,the,O
2879,squirrel,B-ANIMAL
2879,shared,O
2879,its,O
2879,story,O
2879,with,O
2879,others,O
2880,Deep,O
2880,in,O
2880,the,O
2880,jungle,O
2880,a,O
2880,sheep,B-ANIMAL
2880,heard,O
2880,a,O
2880,strange,O
2880,sound,O
2880,The,O
2880,sheep,B-ANIMAL
2880,discovered,O
2880,an,O
2880,ancient,O
2880,book,O
2880,filled,O
2880,with,O
2880,forgotten,O
2880,wisdom,O
2880,The,O
2880,sheep,B-ANIMAL
2880,realized,O
2880,that,O
2880,the,O
2880,real,O
2880,treasure,O
2880,was,O
2880,the,O
2880,memories,O
2880,made,O
2881,Under,O
2881,the,O
2881,bright,O
2881,moon,O
2881,a,O
2881,spider,B-ANIMAL
2881,felt,O
2881,a,O
2881,strange,O
2881,pull,O
2881,towards,O
2881,the,O
2881,river,O
2881,The,O
2881,spider,B-ANIMAL
2881,found,O
2881,a,O
2881,map,O
2881,leading,O
2881,to,O
2881,a,O
2881,legendary,O
2881,treasure,O
2881,The,O
2881,spider,B-ANIMAL
2881,knew,O
2881,it,O
2881,would,O
2881,return,O
2881,one,O
2881,day,O
2881,for,O
2881,another,O
2881,grand,O
2881,adventure,O
2882,Deep,O
2882,in,O
2882,the,O
2882,jungle,O
2882,a,O
2882,cat,B-ANIMAL
2882,heard,O
2882,a,O
2882,strange,O
2882,sound,O
2882,A,O
2882,mischievous,O
2882,creature,O
2882,tried,O
2882,to,O
2882,trick,O
2882,the,O
2882,cat,B-ANIMAL
2882,out,O
2882,of,O
2882,its,O
2882,findings,O
2882,The,O
2882,journey,O
2882,changed,O
2882,the,O
2882,cat,B-ANIMAL
2882,forever,O
2882,filling,O
2882,its,O
2882,heart,O
2882,with,O
2882,joy,O
2883,Long,O
2883,ago,O
2883,a,O
2883,spider,B-ANIMAL
2883,set,O
2883,off,O
2883,on,O
2883,a,O
2883,grand,O
2883,adventure,O
2883,The,O
2883,spider,B-ANIMAL
2883,discovered,O
2883,an,O
2883,ancient,O
2883,book,O
2883,filled,O
2883,with,O
2883,forgotten,O
2883,wisdom,O
2883,A,O
2883,newfound,O
2883,friendship,O
2883,made,O
2883,the,O
2883,adventure,O
2883,truly,O
2883,special,O
2884,A,O
2884,dog,B-ANIMAL
2884,in,O
2884,the,O
2884,desert,O
2884,uncovered,O
2884,a,O
2884,long-lost,O
2884,relic,O
2884,An,O
2884,unexpected,O
2884,friend,O
2884,a,O
2884,talking,O
2884,bird,O
2884,guided,O
2884,the,O
2884,dog,B-ANIMAL
2884,along,O
2884,the,O
2884,way,O
2884,The,O
2884,dog,B-ANIMAL
2884,realized,O
2884,that,O
2884,the,O
2884,real,O
2884,treasure,O
2884,was,O
2884,the,O
2884,memories,O
2884,made,O
2885,Under,O
2885,the,O
2885,bright,O
2885,moon,O
2885,a,O
2885,sheep,B-ANIMAL
2885,felt,O
2885,a,O
2885,strange,O
2885,pull,O
2885,towards,O
2885,the,O
2885,river,O
2885,A,O
2885,hidden,O
2885,passage,O
2885,led,O
2885,the,O
2885,sheep,B-ANIMAL
2885,into,O
2885,a,O
2885,secret,O
2885,underground,O
2885,world,O
2885,As,O
2885,the,O
2885,sun,O
2885,set,O
2885,the,O
2885,sheep,B-ANIMAL
2885,smiled,O
2885,knowing,O
2885,its,O
2885,adventure,O
2885,was,O
2885,only,O
2885,the,O
2885,beginning,O
2886,Under,O
2886,the,O
2886,bright,O
2886,moon,O
2886,a,O
2886,cat,B-ANIMAL
2886,felt,O
2886,a,O
2886,strange,O
2886,pull,O
2886,towards,O
2886,the,O
2886,river,O
2886,The,O
2886,cat,B-ANIMAL
2886,discovered,O
2886,an,O
2886,ancient,O
2886,book,O
2886,filled,O
2886,with,O
2886,forgotten,O
2886,wisdom,O
2886,As,O
2886,the,O
2886,sun,O
2886,set,O
2886,the,O
2886,cat,B-ANIMAL
2886,smiled,O
2886,knowing,O
2886,its,O
2886,adventure,O
2886,was,O
2886,only,O
2886,the,O
2886,beginning,O
2887,A,O
2887,lonely,O
2887,dog,B-ANIMAL
2887,roamed,O
2887,the,O
2887,vast,O
2887,plains,O
2887,in,O
2887,search,O
2887,of,O
2887,something,O
2887,special,O
2887,It,O
2887,had,O
2887,to,O
2887,solve,O
2887,a,O
2887,puzzle,O
2887,to,O
2887,continue,O
2887,its,O
2887,journey,O
2887,With,O
2887,the,O
2887,mystery,O
2887,solved,O
2887,the,O
2887,dog,B-ANIMAL
2887,could,O
2887,finally,O
2887,rest,O
2888,In,O
2888,a,O
2888,quiet,O
2888,village,O
2888,a,O
2888,chicken,B-ANIMAL
2888,discovered,O
2888,an,O
2888,ancient,O
2888,secret,O
2888,A,O
2888,mischievous,O
2888,creature,O
2888,tried,O
2888,to,O
2888,trick,O
2888,the,O
2888,chicken,B-ANIMAL
2888,out,O
2888,of,O
2888,its,O
2888,findings,O
2888,The,O
2888,chicken,B-ANIMAL
2888,realized,O
2888,that,O
2888,the,O
2888,real,O
2888,treasure,O
2888,was,O
2888,the,O
2888,memories,O
2888,made,O
2889,One,O
2889,evening,O
2889,a,O
2889,elephant,B-ANIMAL
2889,found,O
2889,itself,O
2889,in,O
2889,an,O
2889,enchanted,O
2889,garden,O
2889,The,O
2889,path,O
2889,was,O
2889,blocked,O
2889,by,O
2889,a,O
2889,giant,O
2889,boulder,O
2889,but,O
2889,a,O
2889,kind,O
2889,elephant,B-ANIMAL
2889,helped,O
2889,move,O
2889,it,O
2889,At,O
2889,last,O
2889,the,O
2889,elephant,B-ANIMAL
2889,found,O
2889,what,O
2889,it,O
2889,had,O
2889,been,O
2889,searching,O
2889,for,O
2889,all,O
2889,along,O
2890,One,O
2890,evening,O
2890,a,O
2890,cat,B-ANIMAL
2890,found,O
2890,itself,O
2890,in,O
2890,an,O
2890,enchanted,O
2890,garden,O
2890,A,O
2890,sudden,O
2890,storm,O
2890,forced,O
2890,it,O
2890,to,O
2890,seek,O
2890,shelter,O
2890,in,O
2890,a,O
2890,hidden,O
2890,cavern,O
2890,As,O
2890,the,O
2890,sun,O
2890,set,O
2890,the,O
2890,cat,B-ANIMAL
2890,smiled,O
2890,knowing,O
2890,its,O
2890,adventure,O
2890,was,O
2890,only,O
2890,the,O
2890,beginning,O
2891,Deep,O
2891,in,O
2891,the,O
2891,jungle,O
2891,a,O
2891,butterfly,B-ANIMAL
2891,heard,O
2891,a,O
2891,strange,O
2891,sound,O
2891,A,O
2891,mischievous,O
2891,creature,O
2891,tried,O
2891,to,O
2891,trick,O
2891,the,O
2891,butterfly,B-ANIMAL
2891,out,O
2891,of,O
2891,its,O
2891,findings,O
2891,The,O
2891,enchanted,O
2891,land,O
2891,bid,O
2891,the,O
2891,butterfly,B-ANIMAL
2891,farewell,O
2891,as,O
2891,it,O
2891,continued,O
2891,its,O
2891,journey,O
2892,Deep,O
2892,in,O
2892,the,O
2892,jungle,O
2892,a,O
2892,horse,B-ANIMAL
2892,heard,O
2892,a,O
2892,strange,O
2892,sound,O
2892,An,O
2892,unexpected,O
2892,friend,O
2892,a,O
2892,talking,O
2892,bird,O
2892,guided,O
2892,the,O
2892,horse,B-ANIMAL
2892,along,O
2892,the,O
2892,way,O
2892,With,O
2892,the,O
2892,mystery,O
2892,solved,O
2892,the,O
2892,horse,B-ANIMAL
2892,could,O
2892,finally,O
2892,rest,O
2893,In,O
2893,a,O
2893,quiet,O
2893,village,O
2893,a,O
2893,butterfly,B-ANIMAL
2893,discovered,O
2893,an,O
2893,ancient,O
2893,secret,O
2893,It,O
2893,met,O
2893,a,O
2893,wise,O
2893,old,O
2893,butterfly,B-ANIMAL
2893,who,O
2893,shared,O
2893,a,O
2893,mysterious,O
2893,riddle,O
2893,It,O
2893,returned,O
2893,home,O
2893,wiser,O
2893,and,O
2893,braver,O
2893,than,O
2893,before,O
2894,A,O
2894,squirrel,B-ANIMAL
2894,in,O
2894,the,O
2894,desert,O
2894,uncovered,O
2894,a,O
2894,long-lost,O
2894,relic,O
2894,The,O
2894,path,O
2894,was,O
2894,blocked,O
2894,by,O
2894,a,O
2894,giant,O
2894,boulder,O
2894,but,O
2894,a,O
2894,kind,O
2894,squirrel,B-ANIMAL
2894,helped,O
2894,move,O
2894,it,O
2894,The,O
2894,squirrel,B-ANIMAL
2894,knew,O
2894,it,O
2894,would,O
2894,return,O
2894,one,O
2894,day,O
2894,for,O
2894,another,O
2894,grand,O
2894,adventure,O
2895,A,O
2895,curious,O
2895,chicken,B-ANIMAL
2895,stumbled,O
2895,upon,O
2895,a,O
2895,hidden,O
2895,cave,O
2895,A,O
2895,hidden,O
2895,passage,O
2895,led,O
2895,the,O
2895,chicken,B-ANIMAL
2895,into,O
2895,a,O
2895,secret,O
2895,underground,O
2895,world,O
2895,With,O
2895,the,O
2895,mystery,O
2895,solved,O
2895,the,O
2895,chicken,B-ANIMAL
2895,could,O
2895,finally,O
2895,rest,O
2896,Deep,O
2896,in,O
2896,the,O
2896,jungle,O
2896,a,O
2896,cow,B-ANIMAL
2896,heard,O
2896,a,O
2896,strange,O
2896,sound,O
2896,The,O
2896,path,O
2896,was,O
2896,blocked,O
2896,by,O
2896,a,O
2896,giant,O
2896,boulder,O
2896,but,O
2896,a,O
2896,kind,O
2896,cow,B-ANIMAL
2896,helped,O
2896,move,O
2896,it,O
2896,A,O
2896,newfound,O
2896,friendship,O
2896,made,O
2896,the,O
2896,adventure,O
2896,truly,O
2896,special,O
2897,A,O
2897,elephant,B-ANIMAL
2897,in,O
2897,the,O
2897,meadow,O
2897,noticed,O
2897,something,O
2897,glowing,O
2897,in,O
2897,the,O
2897,distance,O
2897,A,O
2897,mischievous,O
2897,creature,O
2897,tried,O
2897,to,O
2897,trick,O
2897,the,O
2897,elephant,B-ANIMAL
2897,out,O
2897,of,O
2897,its,O
2897,findings,O
2897,The,O
2897,enchanted,O
2897,land,O
2897,bid,O
2897,the,O
2897,elephant,B-ANIMAL
2897,farewell,O
2897,as,O
2897,it,O
2897,continued,O
2897,its,O
2897,journey,O
2898,Once,O
2898,upon,O
2898,a,O
2898,time,O
2898,a,O
2898,horse,B-ANIMAL
2898,wandered,O
2898,into,O
2898,a,O
2898,mysterious,O
2898,forest,O
2898,The,O
2898,horse,B-ANIMAL
2898,found,O
2898,a,O
2898,map,O
2898,leading,O
2898,to,O
2898,a,O
2898,legendary,O
2898,treasure,O
2898,As,O
2898,the,O
2898,sun,O
2898,set,O
2898,the,O
2898,horse,B-ANIMAL
2898,smiled,O
2898,knowing,O
2898,its,O
2898,adventure,O
2898,was,O
2898,only,O
2898,the,O
2898,beginning,O
2899,A,O
2899,chicken,B-ANIMAL
2899,in,O
2899,the,O
2899,meadow,O
2899,noticed,O
2899,something,O
2899,glowing,O
2899,in,O
2899,the,O
2899,distance,O
2899,A,O
2899,hidden,O
2899,passage,O
2899,led,O
2899,the,O
2899,chicken,B-ANIMAL
2899,into,O
2899,a,O
2899,secret,O
2899,underground,O
2899,world,O
2899,At,O
2899,last,O
2899,the,O
2899,chicken,B-ANIMAL
2899,found,O
2899,what,O
2899,it,O
2899,had,O
2899,been,O
2899,searching,O
2899,for,O
2899,all,O
2899,along,O
2900,A,O
2900,curious,O
2900,spider,B-ANIMAL
2900,stumbled,O
2900,upon,O
2900,a,O
2900,hidden,O
2900,cave,O
2900,A,O
2900,sudden,O
2900,storm,O
2900,forced,O
2900,it,O
2900,to,O
2900,seek,O
2900,shelter,O
2900,in,O
2900,a,O
2900,hidden,O
2900,cavern,O
2900,The,O
2900,enchanted,O
2900,land,O
2900,bid,O
2900,the,O
2900,spider,B-ANIMAL
2900,farewell,O
2900,as,O
2900,it,O
2900,continued,O
2900,its,O
2900,journey,O
2901,Once,O
2901,upon,O
2901,a,O
2901,time,O
2901,a,O
2901,cat,B-ANIMAL
2901,wandered,O
2901,into,O
2901,a,O
2901,mysterious,O
2901,forest,O
2901,An,O
2901,unexpected,O
2901,friend,O
2901,a,O
2901,talking,O
2901,bird,O
2901,guided,O
2901,the,O
2901,cat,B-ANIMAL
2901,along,O
2901,the,O
2901,way,O
2901,At,O
2901,last,O
2901,the,O
2901,cat,B-ANIMAL
2901,found,O
2901,what,O
2901,it,O
2901,had,O
2901,been,O
2901,searching,O
2901,for,O
2901,all,O
2901,along,O
2902,One,O
2902,evening,O
2902,a,O
2902,spider,B-ANIMAL
2902,found,O
2902,itself,O
2902,in,O
2902,an,O
2902,enchanted,O
2902,garden,O
2902,The,O
2902,path,O
2902,was,O
2902,blocked,O
2902,by,O
2902,a,O
2902,giant,O
2902,boulder,O
2902,but,O
2902,a,O
2902,kind,O
2902,spider,B-ANIMAL
2902,helped,O
2902,move,O
2902,it,O
2902,The,O
2902,spider,B-ANIMAL
2902,knew,O
2902,it,O
2902,would,O
2902,return,O
2902,one,O
2902,day,O
2902,for,O
2902,another,O
2902,grand,O
2902,adventure,O
2903,One,O
2903,evening,O
2903,a,O
2903,dog,B-ANIMAL
2903,found,O
2903,itself,O
2903,in,O
2903,an,O
2903,enchanted,O
2903,garden,O
2903,The,O
2903,dog,B-ANIMAL
2903,discovered,O
2903,an,O
2903,ancient,O
2903,book,O
2903,filled,O
2903,with,O
2903,forgotten,O
2903,wisdom,O
2903,At,O
2903,last,O
2903,the,O
2903,dog,B-ANIMAL
2903,found,O
2903,what,O
2903,it,O
2903,had,O
2903,been,O
2903,searching,O
2903,for,O
2903,all,O
2903,along,O
2904,A,O
2904,lonely,O
2904,horse,B-ANIMAL
2904,roamed,O
2904,the,O
2904,vast,O
2904,plains,O
